_id,sample_id,experiment_reference,experiment_id,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,reference_sample_id,CFU,culture_cells/ml,estimated_cells_plated,estimated_cells/ml,percent_killed,date_of_experiment
5f4ebc7c797313b237573d0f,sample.duke_haase.890c948ce95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,2,67dc61229290f4c6da01fe80a78411d932a33098,"S288c_a | 22.0 | [0.5] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,0.5,hour,sample.duke_haase.890dfb88e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,31,1440000,42,1070909,25.63,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890c9aeae95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,3,67dc61229290f4c6da01fe80a78411d932a33098,"S288c_a | 22.0 | [0.5] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,0.5,hour,sample.duke_haase.890dfb88e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,23,1440000,42,794545,44.82,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890ca0f8e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,1,9c6fdf8ab181bc2efb45c944d8138d9829a33770,"S288c_a | 22.0 | [1.0] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,1.0,hour,sample.duke_haase.890e2630e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,23,2040000,59,794545,61.05,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890ca68ee95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,2,9c6fdf8ab181bc2efb45c944d8138d9829a33770,"S288c_a | 22.0 | [1.0] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,1.0,hour,sample.duke_haase.890e2630e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,76,2040000,59,2625454,-28.7,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890cabfce95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,3,9c6fdf8ab181bc2efb45c944d8138d9829a33770,"S288c_a | 22.0 | [1.0] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,1.0,hour,sample.duke_haase.890e2630e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,16,2040000,59,552727,72.91,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890cb156e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,1,18bcab849acd293ea5f95bf6f813043237b4cb0a,"S288c_a | 22.0 | [1.5] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,1.5,hour,sample.duke_haase.890e3f1ce95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,2,2700000,78,69090,97.44,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890cb6b0e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,2,18bcab849acd293ea5f95bf6f813043237b4cb0a,"S288c_a | 22.0 | [1.5] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,1.5,hour,sample.duke_haase.890e3f1ce95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,28,2700000,78,967272,64.18,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890cbc0ae95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,3,18bcab849acd293ea5f95bf6f813043237b4cb0a,"S288c_a | 22.0 | [1.5] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,1.5,hour,sample.duke_haase.890e3f1ce95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,18,2700000,78,621818,76.97,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890cc16ee95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,1,69025b46ee06ea0981c01ca355a4888ca5c0a52d,"S288c_a | 22.0 | [2.0] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,2.0,hour,sample.duke_haase.890e5506e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,12,3730000,108,414545,88.89,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890cc6bee95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,2,69025b46ee06ea0981c01ca355a4888ca5c0a52d,"S288c_a | 22.0 | [2.0] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,2.0,hour,sample.duke_haase.890e5506e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,19,3730000,108,656363,82.4,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890ccc18e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,3,69025b46ee06ea0981c01ca355a4888ca5c0a52d,"S288c_a | 22.0 | [2.0] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,2.0,hour,sample.duke_haase.890e5506e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,19,3730000,108,656363,82.4,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890cd2d0e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,1,82a4052d4b8cc74b20869acca8ace9611140ff8d,"S288c_a | 22.0 | [2.5] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,2.5,hour,sample.duke_haase.890e6a32e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,20,5520000,160,690909,87.48,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890cda5ae95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,2,82a4052d4b8cc74b20869acca8ace9611140ff8d,"S288c_a | 22.0 | [2.5] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,2.5,hour,sample.duke_haase.890e6a32e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,29,5520000,160,1001818,81.85,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890ce05ee95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,3,82a4052d4b8cc74b20869acca8ace9611140ff8d,"S288c_a | 22.0 | [2.5] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,2.5,hour,sample.duke_haase.890e6a32e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,25,5520000,160,863636,84.35,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890ce612e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,1,5f3b34d51789ca143590dacc8af066f156186d60,"S288c_a | 22.0 | [3.0] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,3.0,hour,sample.duke_haase.890e7f40e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,33,6650000,193,1140000,82.86,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890ceacce95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,2,5f3b34d51789ca143590dacc8af066f156186d60,"S288c_a | 22.0 | [3.0] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,3.0,hour,sample.duke_haase.890e7f40e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,8,6650000,193,276363,95.84,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890cf06ce95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,3,5f3b34d51789ca143590dacc8af066f156186d60,"S288c_a | 22.0 | [3.0] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,3.0,hour,sample.duke_haase.890e7f40e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,15,6650000,193,518181,92.21,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890cf65ce95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,1,c1d946889672986e4f79651b481de762286a9c62,"S288c_a | 22.0 | [3.5] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,3.5,hour,sample.duke_haase.890e9462e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,17,8300000,182,775200,90.66,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890cfbdee95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,2,c1d946889672986e4f79651b481de762286a9c62,"S288c_a | 22.0 | [3.5] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,3.5,hour,sample.duke_haase.890e9462e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,19,8300000,182,866400,89.56,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890d0142e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,3,c1d946889672986e4f79651b481de762286a9c62,"S288c_a | 22.0 | [3.5] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,3.5,hour,sample.duke_haase.890e9462e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,25,8300000,182,1140000,86.27,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890d06a6e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,1,f76983fb1873e463c159a3b591c9061ed14f73ff,"S288c_a | 22.0 | [4.0] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,4.0,hour,sample.duke_haase.890ea9b6e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,12,11600000,153,912000,92.14,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890d0bf6e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,2,f76983fb1873e463c159a3b591c9061ed14f73ff,"S288c_a | 22.0 | [4.0] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,4.0,hour,sample.duke_haase.890ea9b6e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,9,11600000,153,684000,94.1,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890d1150e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,3,f76983fb1873e463c159a3b591c9061ed14f73ff,"S288c_a | 22.0 | [4.0] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,4.0,hour,sample.duke_haase.890ea9b6e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,14,11600000,153,1064000,90.83,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890d16a0e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,1,0430e4850fa55e9e75ebaa75208b5f592d2b8c13,"S288c_a | 22.0 | [4.5] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,4.5,hour,sample.duke_haase.890ebecee95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,14,14700000,193,1064000,92.76,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890d1bdce95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,2,0430e4850fa55e9e75ebaa75208b5f592d2b8c13,"S288c_a | 22.0 | [4.5] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,4.5,hour,sample.duke_haase.890ebecee95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,8,14700000,193,608000,95.86,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890d2082e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,3,0430e4850fa55e9e75ebaa75208b5f592d2b8c13,"S288c_a | 22.0 | [4.5] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,4.5,hour,sample.duke_haase.890ebecee95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,13,14700000,193,988000,93.28,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890d2636e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,1,294240d69e489c910375db6ec7ee0d90aa27b412,"S288c_a | 22.0 | [5.0] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,5.0,hour,sample.duke_haase.890ed332e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,6,19900000,175,684000,96.56,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890d2c58e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,2,294240d69e489c910375db6ec7ee0d90aa27b412,"S288c_a | 22.0 | [5.0] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,5.0,hour,sample.duke_haase.890ed332e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,7,19900000,175,798000,95.99,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890d33bae95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,3,294240d69e489c910375db6ec7ee0d90aa27b412,"S288c_a | 22.0 | [5.0] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,5.0,hour,sample.duke_haase.890ed332e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,3,19900000,175,342000,98.28,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890d39aae95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,1,9db04319c89a342568b8d7811e133da6deadc2ec,"S288c_a | 22.0 | [5.5] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,5.5,hour,sample.duke_haase.890ee7bee95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,6,28800000,253,684000,97.62,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890d3f68e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,2,9db04319c89a342568b8d7811e133da6deadc2ec,"S288c_a | 22.0 | [5.5] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,5.5,hour,sample.duke_haase.890ee7bee95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,3,28800000,253,342000,98.81,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890d4558e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,3,9db04319c89a342568b8d7811e133da6deadc2ec,"S288c_a | 22.0 | [5.5] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,5.5,hour,sample.duke_haase.890ee7bee95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,4,28800000,253,456000,98.42,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890d4aeee95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,1,f94b819f763cbbda2a3ad0e4d01343f2d0840ead,"S288c_a | 22.0 | [6.0] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,6.0,hour,sample.duke_haase.890efc68e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,0,41400000,254,0,100.0,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890d5052e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,2,f94b819f763cbbda2a3ad0e4d01343f2d0840ead,"S288c_a | 22.0 | [6.0] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,6.0,hour,sample.duke_haase.890efc68e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,3,41400000,254,488571,98.82,20200826
5f4ebc7c797313b237573d0f,sample.duke_haase.890d5624e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200826_CFU,duke_haase,3,f94b819f763cbbda2a3ad0e4d01343f2d0840ead,"S288c_a | 22.0 | [6.0] | {""Ethanol"": [12.5], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,12.5,%,"['Ethanol|12.5|%', 'Media|YEPD|NA']",22.0,celsius,6.0,hour,sample.duke_haase.890efc68e95a11eaa54bacde48001122.experiment.duke_haase.ethanol_20200826_CFU,4,41400000,254,651428,98.43,20200826
5f64cb7dc396e1126cba432b,sample.duke_haase.c924ceeef9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,1,7625ae44ef2ca5da2a536aa107f68e4284503784,"S288c_a | 22.0 | [0.5] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,0.5,hour,sample.duke_haase.c92608e0f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,122,4040000,115,4270000,-5.69,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c924d5c4f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,2,7625ae44ef2ca5da2a536aa107f68e4284503784,"S288c_a | 22.0 | [0.5] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,0.5,hour,sample.duke_haase.c92608e0f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,102,4040000,115,3570000,11.63,20200916
